ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return
CFLT,"Confluent, Inc.",Technology,,,,,43.52,-0.0033828883538901122,11509908480,,,-0.984,0.027200000000000002,-55.794876,,,,
CFMS,"Conformis, Inc.",Healthcare,,,,,0.5864,-0.2768801751101938,109126688,,1.3,0.045,-0.1458,-2.549565,13.03111,,,
CFRX,ContraFect Corporation,Healthcare,,,,,3.18,-0.243935334563298,125077992,,0.81,-0.658,0.127,-3.4565217,,,,
CG,The Carlyle Group Inc.,Financial Services,,,,,44.83,0.13900435583478865,15980192768,,1.43,7.73,0.2826,11.041873,5.799483,,,
CGBD,"TCG BDC, Inc.",Financial Services,,,,,13.82,0.026040776298373203,740041664,,1.96,2.783,0.02,8.858974,4.965864,,,
CGC,Canopy Growth Corporation,Healthcare,,,,,7.16,0.080537659970066,3013371904,,1.96,-2.692,0.6485,-12.785714,,,,
CGNX,Cognex Corporation,Technology,,,,,64.43,0.208323369828237,11391160320,,1.66,1.649,0.15,37.242775,39.072163,,,
CGRN,Capstone Green Energy Corporati,Industrials,,,,,3.4,-0.3438923382122777,51775880,,2.46,-1.585,0.25,-5.396826,,,,
CHCI,"Comstock Holding Companies, Inc",Real Estate,,,,,4.48,-0.08755646150216645,37277812,,1.09,1.642,0.1,,2.7283802,,,
CHCO,City Holding Company,Financial Services,,,,,78.73,0.11855536658676069,1190256000,,0.6,5.531,0.08,15.841047,14.234316,,,
CHDN,"Churchill Downs, Incorporated",Consumer Cyclical,,,,,214.51,0.285760266162862,8204814336,,1.2,5.574,2.099,23.59846,38.48403,,,
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,,,,,32.03,0.048430485380550836,1213430912,,2.3,-1.379,0.212,41.064102,,,,
CHK,Chesapeake Energy Corporation,Energy,,,,,66.35,0.040325867308469654,7769982976,,,,0.05,6.4668612,,,42.5,
CHKP,Check Point Software Technologi,Technology,,,,,133.69,0.08614269229175144,17753765888,,0.74,6.136,0.0659,18.213896,21.78781,,20.39,
CHNG,Change Healthcare Inc.,Healthcare,,,,,20.39,0.031175522399325306,6351383040,,1.42,-0.158,0.13,12.20958,,,,
CHRS,"Coherus BioSciences, Inc.",Healthcare,,,,,11.12,-0.01249575592829233,853853632,,1.01,-3.118,-0.251,-12.086956,,,,
CHUY,"Chuy's Holdings, Inc.",Consumer Cyclical,,,,,29.47,0.06943775988559175,583564928,,2.02,1.292,0.15,20.608393,22.809595,,,
CHX,ChampionX Corporation,Energy,,,,,20.84,-0.0583025115913628,4211138816,,3.24,0.38,-0.0594,17.081966,54.842106,,,
CIDM,Cinedigm Corp,Communication Services,,,,,0.79,-0.2712500333654214,138148096,,1.61,-0.074,0.1,-26.333334,,,,
CIGI,Colliers International Group In,Real Estate,,,,,144.41,0.2321585147694354,6337461760,,1.59,-9.538,0.2,23.67377,,,,
CIVB,"Civista Bancshares, Inc.",Financial Services,,,,,24.05,0.18822153003326725,364085728,,0.92,2.54,0.08,10.736607,9.468504,,,
CJJD,"China Jo-Jo Drugstores, Inc.",Healthcare,,,,,0.3157,-0.12786184134129797,13181043,,0.47,-0.2,0.3,,,,,
CLAR,Clarus Corporation,Consumer Cyclical,,,,,21.41,0.10480973518655912,791904512,,0.85,0.554,0.32899999999999996,13.993464,38.646206,,,
CLBS,"Caladrius Biosciences, Inc.",Healthcare,,,,,0.7581,-0.35592952330981253,45319140,,1.02,-0.577,0.6,-1.6480434,,,,
CLBT,Cellebrite DI Ltd.,Technology,,,,,7.18,-0.02923361064795904,1344533888,,,0.055,0.136,44.875,130.54546,,,
CLMT,Calumet Specialty Products Part,Energy,,,,,14.65,-0.01155586131279085,1152607872,,2.42,-3.186,0.1,34.069767,,,,
CLNE,Clean Energy Fuels Corp.,Energy,,,,,5.98,-0.10572210111159253,1334066304,,1.89,-0.452,0.15,299.0,,,,
CLOV,"Clover Health Investments, Corp",Healthcare,,,,,2.04,-0.1486600774792155,964442624,,,-1.861,0.18,-2.6153846,,,,
CLPT,ClearPoint Neuro Inc.,Healthcare,,,,,7.89,-0.1250251416683893,186516448,,1.08,-0.605,0.3,-10.958333,,,,
CLRO,"ClearOne, Inc.",Technology,,,,,0.8815,-0.14679715742378419,19748244,,1.28,0.007,0.13,-1.2592857,125.928566,,,
CLVS,"Clovis Oncology, Inc.",Healthcare,,,,,1.69,-0.23140001672626132,219664512,,1.67,-2.781,0.7909999999999999,-1.207143,,,,
CMBM,Cambium Networks Corporation,Technology,,,,,25.75,0.10255573034424659,686134528,,0.37,1.624,0.20149999999999998,20.6,15.855912,,,
CMCO,Columbus McKinnon Corporation,Industrials,,,,,44.43,0.10311246341519255,1263589248,,1.15,0.921,0.25,12.341667,48.241043,,,
CMLS,Cumulus Media Inc.,Communication Services,,,,,10.44,-0.05483759140034494,214050272,,2.08,-0.032,0.1,4.7454543,,,,
CMPI,"Checkmate Pharmaceuticals, Inc.",Healthcare,,,,,3.17,-0.13802806923465283,68569640,,,-2.728,0.451,-1.1362008,,,,
CMPR,Cimpress PLC,Communication Services,,,,,62.62,0.04407863970952142,1634062592,,1.51,-2.486,0.2,25.148594,,,,
CMTL,Comtech Telecommunications Corp,Technology,,,,,19.87,-0.0182181053248609,523520864,,1.6,0.037,0.17,25.805197,537.02704,,,
CNDT,Conduent Incorporated,Technology,,,,,4.71,-0.11510835863955438,1002259776,,1.92,-0.049,-0.24,7.7213116,,,,
CNET,ZW Data Action Technologies Inc,Communication Services,,,,,0.6258,-0.13020397831851593,22111204,,1.41,-0.073,0.1,,,,,
CNFR,"Conifer Holdings, Inc.",Financial Services,,,,,2.22,-0.14472710269160183,21551360,,1.22,0.307,0.15,-6.9375005,7.2312703,,,
CNOB,"ConnectOne Bancorp, Inc.",Financial Services,,,,,33.65,0.1470910917477095,1332614144,,1.32,3.07,0.1,11.069079,10.960913,,,
CNSL,Consolidated Communications Hol,Communication Services,,,,,7.05,-0.03348478824046308,802783552,,1.17,-1.604,0.02,41.47059,,,,
CNTY,"Century Casinos, Inc.",Consumer Cyclical,,,,,10.52,0.13871066426948842,311547712,,3.05,0.768,0.25,8.840336,13.697917,,,
CNXC,Concentrix Corporation,Technology,,,,,194.5,0.0929063816125202,10176181248,,,6.602,0.21030000000000001,17.959372,29.460768,,,
CNXN,"PC Connection, Inc.",Technology,,,,,48.63,0.2003549930373303,1274563200,,0.7,2.42,0.08,16.71134,20.095041,,,
COHR,"Coherent, Inc.",Technology,,,,,264.59,0.16906869255168888,6552200704,,1.45,-4.38,0.08,27.221191,,,,
COHU,"Cohu, Inc.",Technology,,,,,31.22,0.11299593894690506,1520054912,,1.74,3.46,0.5236999999999999,10.583051,9.023121,,,
COIN,"Coinbase Global, Inc.",Technology,,,,,176.76,-0.060030080710285594,46293442560,,,13.293,0.6659999999999999,25.107954,13.297223,,,
COLB,"Columbia Banking System, Inc.",Financial Services,,,,,36.34,0.08820055293050455,2853318656,,0.69,3.06,0.08,14.653226,11.875817,,,
COLL,"Collegium Pharmaceutical, Inc.",Healthcare,,,,,22.17,0.06077037249260897,776145088,,0.97,2.691,0.0055000000000000005,5.050114,8.238573,,,
COLM,Columbia Sportswear Company,Consumer Cyclical,,,,,93.72,0.15458052162867064,6112146944,,0.91,4.402,0.317,17.009073,21.290323,,,
COMM,"CommScope Holding Company, Inc.",Technology,,,,,10.08,-0.03890594633058053,2061350016,,1.68,-2.026,0.1103,6.2999997,,,14.76,
CONE,CyrusOne Inc,Real Estate,,,,,89.98,0.1898054255102879,11657359360,,0.39,0.417,2.4781,374.9167,215.77939,,,
CONN,"Conn's, Inc.",Consumer Cyclical,,,,,19.58,0.03772815032310506,577935040,,2.5,4.2,0.23,8.513043,4.661905,,,
COOL,Corner Growth Acquisition Corp.,Financial Services,,,,,9.77,-0.004297856534492883,488500032,,,-0.09,0.15,-5.8855424,,,,
COOP,Mr. Cooper Group Inc.,Financial Services,,,,,49.65,0.15258722594694074,3729837312,,1.57,16.04,-0.08539999999999999,8.881932,3.0953865,,,
CORT,Corcept Therapeutics Incorporat,Healthcare,,,,,22.52,0.18370432166282313,2599979008,,0.61,0.83,-0.414,24.747253,27.132532,,,
COUP,Coupa Software Incorporated,Technology,,,,,111.9,0.12892393031764438,8356747776,,1.42,-4.706,0.23800000000000002,149.2,,,,
COWN,Cowen Inc.,Financial Services,,,,,29.45,0.33645135704525253,803605120,,1.43,9.802,0.1,4.421922,3.004489,,,
CPIX,Cumberland Pharmaceuticals Inc.,Healthcare,,,,,3.05,-0.0896245829318848,45001528,,0.01,-0.044,0.3,21.785713,,,,
CPLP,Capital Product Partners L.P.,Industrials,,,,,15.16,-0.03222073224111277,294023648,,0.93,3.502,0.1566,3.9376624,4.3289547,,,
CPSI,"Computer Programs and Systems, ",Healthcare,,,,,29.83,-0.042905229767087875,436961760,,0.72,1.101,0.1278,11.256603,27.093552,,,
CPSS,"Consumer Portfolio Services, In",Financial Services,,,,,11.0,0.2511825649722095,231809600,,2.48,1.288,0.2,13.253013,8.540373,,,
CRAI,"CRA International,Inc.",Industrials,,,,,85.56,0.14012201584729822,635460928,,1.56,5.136,0.15,16.942574,16.658878,,,
CRBU,"Caribou Biosciences, Inc.",Healthcare,,,,,9.75,-0.05020813188262297,586872960,,,-3.371,0.023,-5.6686044,,,,
CRCT,"Cricut, Inc.",Technology,,,,,16.9,-0.006285975921364484,3758881024,,,0.879,0.107,18.777779,19.226393,,,
CRESY,Cresud S.A.C.I.F. y A.,Industrials,,,,,6.0,-0.0645464377705326,704465984,,1.75,-2.86,0.25,2.739726,,,,
CRMT,"America's Car-Mart, Inc.",Consumer Cyclical,,,,,93.95,0.0723799639659799,611516800,,1.42,15.964,0.159,7.7134643,5.8851166,,,
CRNC,Cerence Inc.,Technology,,,,,36.84,0.037475726118229025,1442739200,,2.62,1.17,0.15,11.476635,31.48718,,,
CRNT,Ceragon Networks Ltd.,Technology,,,,,1.94,-0.144328472805059,161952368,,1.82,-0.109,0.15,27.714287,,,,
CROX,"Crocs, Inc.",Consumer Cyclical,,,,,81.19,0.14800738413173375,4777820672,,1.79,11.456,0.1,8.483804,7.087116,,,
CRSP,CRISPR Therapeutics AG,Healthcare,,,,,55.66,0.1472636149196591,4259492864,,2.08,5.263,-2.004,-7.90625,10.575717,,,
CRSR,"Corsair Gaming, Inc.",Technology,,,,,22.55,0.04696741854926789,2127457152,,,1.189,0.0482,14.182389,18.965517,,,
CRTO,Criteo S.A.,Communication Services,,,,,31.65,-0.011106971078788885,1921860736,,0.99,1.656,-0.0487,9.92163,19.112318,,,
CRTX,"Cortexyme, Inc.",Healthcare,,,,,4.41,-0.18202982070911522,131760208,,0.26,-2.942,0.183,-1.6896552,,,,
CRUS,"Cirrus Logic, Inc.",Technology,,,,,84.7,0.14297260963295044,4839418880,,0.86,4.055,0.11,14.781849,20.887793,,,
CRWD,"CrowdStrike Holdings, Inc.",Technology,,,,,166.71,0.11135643253462835,38233108480,,1.38,-0.941,0.7454999999999999,185.23335,,,,
CRWS,"Crown Crafts, Inc.",Consumer Cyclical,,,,,6.78,0.12140865548864423,68326128,,0.89,0.738,0.05,8.921053,9.186993,,,
CSBR,"Champions Oncology, Inc.",Healthcare,,,,,7.89,-0.013076594536146291,106632560,,1.01,0.02,0.15,34.304348,394.5,,,
CSCW,Color Star Technology Co. Ltd.,Communication Services,,,,,0.231,-0.3822889367453335,33734548,,2.64,-0.121,0.2,,,,,
CSGP,"CoStar Group, Inc.",Real Estate,,,,,62.94,0.26418477024192977,24857272320,,0.85,0.601,0.2,46.27941,104.72546,,26.58,
CSGS,"CSG Systems International, Inc.",Technology,,,,,59.6,0.15754331942649835,1945689600,,0.82,2.129,-0.05,16.741573,27.994364,,,
CSII,"Cardiovascular Systems, Inc.",Healthcare,,,,,18.87,0.07274383930674788,765191744,,0.93,-0.52,-0.316,-134.78572,,,,
CSIQ,Canadian Solar Inc.,Technology,,,,,26.52,0.2076323757295291,1591136384,,1.49,1.192,0.12,9.471429,22.248322,,,
CSTE,Caesarstone Ltd.,Industrials,,,,,12.04,0.016841789240725324,415018784,,0.88,0.55,0.146,11.148148,21.89091,,,
CSWC,Capital Southwest Corporation,Financial Services,,,,,24.42,0.08223556413563049,569987200,,1.28,1.74,0.01,12.65285,14.034483,,,
CSWI,"CSW Industrials, Inc.",Industrials,,,,,114.67,0.14542067988980967,1811350272,,0.8,3.202,0.12,22.30934,35.811993,,,
CTBI,"Community Trust Bancorp, Inc.",Financial Services,,,,,43.03,0.0757900292314635,767788544,,0.85,4.751,0.05,11.75683,9.05704,,,
CTG,"Computer Task Group, Incorporat",Technology,,,,,8.65,-0.04332376264267723,132714352,,0.76,0.47,0.15,12.183099,18.404255,,,
CTHR,Charles & Colvard Ltd.,Consumer Cyclical,,,,,1.84,-0.0723688554759665,55963600,,0.16,0.415,0.3,10.823529,4.433735,,,
CTIB,Yunhong CTI Ltd.,Consumer Cyclical,,,,,0.8802,-0.15928637616149954,5181517,,0.59,-0.7,0.3,,,,,
CTLP,"Cantaloupe, Inc.",Technology,,,,,7.37,0.21514420524200517,523035616,,2.09,-0.059,0.25,-368.5,,,,
CTMX,"CytomX Therapeutics, Inc.",Healthcare,,,,,4.1,-0.10829866895247664,267521296,,0.68,-1.212,-0.009000000000000001,-2.6114647,,,,
CTRE,"CareTrust REIT, Inc.",Real Estate,,,,,17.58,0.1338216037017932,1705836672,,1.11,0.777,0.102,17.58,22.625483,,,
CTRN,"Citi Trends, Inc.",Consumer Cyclical,,,,,40.59,0.15072051116903418,345032448,,1.83,7.51,0.24,5.264591,5.4047933,,,
CURI,CuriosityStream Inc.,Communication Services,,,,,3.44,-0.10121493957351933,181013840,,,-1.035,-1.022,-6.745098,,,,
CUTR,"Cutera, Inc.",Healthcare,,,,,33.45,0.13570530557022376,600651648,,1.57,0.452,0.25,42.34177,74.004425,,,
CVAC,CureVac N.V.,Healthcare,,,,,17.57,-0.10929068654134365,3286521088,,,-2.867,-1.1089,-11.262821,,,,
CVBF,CVB Financial Corporation,Financial Services,,,,,23.92,0.11004713620554396,3241686272,,0.46,1.58,0.1,16.727274,15.13924,,,
CVCO,"Cavco Industries, Inc.",Consumer Cyclical,,,,,272.21,0.1914049927937882,2498158080,,1.05,11.794,0.3,16.309765,23.08038,,,
CVCY,Central Valley Community Bancor,Financial Services,,,,,22.89,0.1489563922608763,274405312,,0.77,2.311,0.08,11.738461,9.904802,,,
CVET,"Covetrus, Inc.",Healthcare,,,,,17.68,-0.0915658919131699,2436003584,,2.09,-0.414,0.08900000000000001,16.838097,,,,
CVGI,"Commercial Vehicle Group, Inc.",Consumer Cyclical,,,,,8.04,-0.04930197877060271,265146336,,3.5,0.522,0.12,5.742857,15.402298,,,
CVGW,"Calavo Growers, Inc.",Consumer Defensive,,,,,40.5,0.05426914753288603,715958976,,0.9,-0.671,0.14300000000000002,19.285715,,,,
CVLG,"Covenant Logistics Group, Inc.",Industrials,,,,,21.35,0.1965117118568458,356918624,,1.53,1.02,0.05,5.6933336,20.931374,,,
CVLT,"Commvault Systems, Inc.",Technology,,,,,61.65,0.012589496042107795,2805611520,,0.59,0.505,0.1,22.665442,122.07921,,,
CWCO,Consolidated Water Co. Ltd.,Utilities,,,,,9.64,0.03950895719826453,146631152,,0.18,-0.002,0.08,16.338984,,,,
CWST,"Casella Waste Systems, Inc.",Industrials,,,,,71.28,0.2658037882364628,3663649280,,0.93,1.852,0.142,65.39449,38.48812,,,
CYBE,CyberOptics Corporation,Technology,,,,,39.47,0.1593176906267837,290323552,,1.66,1.441,0.25,24.364199,27.390701,,,
CYBR,CyberArk Software Ltd.,Technology,,,,,140.73,0.1674223279891276,5595382272,,1.29,-1.404,-0.253,-1005.21423,,,,
CYRN,CYREN Ltd.,Technology,,,,,2.29,-0.28235140463122155,206932864,,0.25,-0.291,0.2,-12.722221,,,,
CYT,"Cyteir Therapeutics, Inc.",Healthcare,,,,,5.96,-0.10160008456101031,210810560,,,-3.204,0.429,-3.1702127,,,,
CYTK,"Cytokinetics, Incorporated",Healthcare,,,,,33.69,0.18254055324908294,2843236864,,1.24,-3.108,0.15,-9.516949,,,,
DADA,Dada Nexus Limited,Consumer Cyclical,,,,,9.12,-0.054602090727467016,2133459840,,,-1.776,-0.3126,-17.882353,,,,
DAKT,"Daktronics, Inc.",Technology,,,,,4.6,-0.0354658294598692,209138992,,0.65,0.131,0.1,8.846154,35.114502,,,
DBVT,DBV Technologies S.A.,Healthcare,,,,,1.39,-0.2443547928755938,157050544,,2.21,-1.126,0.2122,-0.80346817,,,,
DBX,"Dropbox, Inc.",Technology,,,,,21.59,-0.027317131801106176,8257527808,,0.95,-0.34,0.168,13.578616,,,,
DCPH,"Deciphera Pharmaceuticals, Inc.",Healthcare,,,,,7.75,-0.07900833419561604,453226208,,1.49,-4.748,0.21,-3.003876,,,,
DCT,"Duck Creek Technologies, Inc.",Technology,,,,,21.79,-0.05893477412878623,2922496768,,,-0.129,0.5605,198.09091,,,,
DCTH,"Delcath Systems, Inc.",Healthcare,,,,,6.51,-0.3921241084614772,47889448,,0.42,-4.252,0.15,-1.8235295,,,,
DDOG,"Datadog, Inc.",Technology,,,,,158.94,0.1552136936389954,49591824384,,1.04,-0.144,0.294,274.0345,,,,
DENN,Denny's Corporation,Consumer Cyclical,,,,,15.64,0.14050908409238017,991358656,,1.72,0.566,0.09,20.853334,27.632511,,,
DFH,"Dream Finders Homes, Inc.",Consumer Cyclical,,,,,18.47,-0.012520056284903158,1708872064,,,1.127,0.39299999999999996,7.826271,16.388641,,,
DGICA,"Donegal Group, Inc.",Financial Services,,,,,13.78,0.03034129629401794,431717760,,0.03,1.122,0.1,10.0583935,12.28164,,,
DGII,Digi International Inc.,Technology,,,,,19.56,0.050071228727041284,678814144,,1.51,0.31,0.17,11.241379,63.09677,,,
DGLY,"Digital Ally, Inc.",Industrials,,,,,1.02,-0.1489932178446819,53756956,,0.67,0.548,0.2,-7.846154,1.8613139,,,
DH,Definitive Healthcare Corp.,Healthcare,,,,,20.35,-0.0727055026012523,2020008064,,,-0.67,0.6468,75.37037,,,,
DHC,Diversified Healthcare Trust,Real Estate,,,,,3.1,-0.12402284275106112,740884480,,1.47,-0.871,0.032,-4.366197,,,,
DIBS,"1stdibs.com, Inc.",Consumer Cyclical,,,,,9.84,-0.1008854525152907,372697888,,,-1.314,0.213,-15.375001,,,,
DICE,"DICE Therapeutics, Inc.",Healthcare,,,,,16.24,-0.0787707112763052,620877952,,,-11.116,-0.46399999999999997,-8.039604,,,,
DIOD,Diodes Incorporated,Technology,,,,,87.13,0.13122892418560395,3922400768,,1.06,4.123,0.15,14.919519,21.13267,,,
DISCB,"Discovery, Inc. - Series B",Communication Services,,,,,30.93,0.020928346139057474,12699796480,,1.31,1.495,2.335,,20.688963,,,
DKNG,DraftKings Inc.,Consumer Cyclical,,,,,18.59,0.06611813505460673,7557337088,,2.02,-3.618,-0.068,-7.5569105,,,,
DLHC,DLH Holdings Corp.,Industrials,,,,,16.55,0.2346964295592229,210421648,,1.04,0.75,0.155,15.183485,22.066666,,,
DLTH,Duluth Holdings Inc.,Consumer Cyclical,,,,,14.0,0.0025349912636314365,462875008,,0.83,1.042,0.25,13.725491,13.435699,,,
DMAC,DiaMedica Therapeutics Inc.,Healthcare,,,,,2.81,-0.23527095440890966,74294152,,2.43,-0.772,0.3,-2.7821782,,,,
DMRC,Digimarc Corporation,Technology,,,,,29.3,0.006121267634730199,496095872,,1.23,-2.838,0.2,-14.433497,,,,
DOCU,"DocuSign, Inc.",Technology,,,,,110.99,0.1081958725279868,21962366976,,0.81,-0.576,0.45299999999999996,51.623253,,,,
DORM,"Dorman Products, Inc.",Consumer Cyclical,,,,,95.5,0.15522255932301254,3020072960,,0.73,4.151,0.15,17.652496,23.006504,,,
DOX,Amdocs Limited,Technology,,,,,77.92,0.11253286472598711,9710545920,,0.77,5.325,0.07,15.837398,14.632864,,14.03,
DOYU,DouYu International Holdings Li,Communication Services,,,,,2.12,-0.1555697167893586,687749120,,0.88,-0.255,0.36310000000000003,-42.399998,,,,
DRRX,DURECT Corporation,Healthcare,,,,,0.6303,-0.01853826741941411,143397024,,1.15,-0.114,0.15,-3.7076468,,,,
DRVN,Driven Brands Holdings Inc.,Consumer Cyclical,,,,,28.4,-0.0008062705952281979,4753591808,,,0.261,0.46,28.4,108.812256,,,
DSEY,"Diversey Holdings, Ltd.",Consumer Cyclical,,,,,9.86,-0.04108841824786902,3129869568,,,-0.936,0.16260000000000002,15.903225,,,,
DSGX,The Descartes Systems Group Inc,Technology,,,,,69.62,0.24031577676002278,5893862400,,1.03,0.98,0.26,66.942314,71.04082,,,
DSKE,"Daseke, Inc.",Industrials,,,,,11.25,0.015986944369816847,703004608,,2.12,0.789,0.25,11.968085,14.258555,,,
DTEA,DAVIDsTEA Inc.,Consumer Defensive,,,,,3.05,-0.19593046650957024,80398000,,3.31,1.431,-1.3172,-101.666664,2.1313767,,,
DUOL,"Duolingo, Inc.",Technology,,,,,85.19,-0.04446672654884488,3192265216,,,-3.059,-0.325,-33.805557,,,,
DWSN,Dawson Geophysical Company,Energy,,,,,2.34,-0.20469346820794976,55326724,,1.43,-1.273,0.418,-4.68,,,,
DXLG,"Destination XL Group, Inc.",Consumer Cyclical,,,,,4.2,0.02756647947775437,265666784,,1.53,0.648,0.15,7.2413793,6.481481,,,
DXPE,"DXP Enterprises, Inc.",Industrials,,,,,27.93,-0.030268286968422653,523704256,,2.26,0.641,0.2,25.162163,43.572544,,,
DXYN,"The Dixie Group, Inc.",Consumer Cyclical,,,,,3.9,-0.018066949435239232,61610640,,2.54,0.469,-0.207,15.6,8.315565,,,
DZSI,DZS Inc.,Technology,,,,,14.97,0.09215181840012111,407761856,,1.2,-1.835,0.2,25.810347,,,,
EAR,"Eargo, Inc.",Healthcare,,,,,4.79,-0.1771960985152894,188069296,,,-1.651,0.5920000000000001,-3.832,,,,
EBIX,"Ebix, Inc.",Technology,,,,,31.06,0.0344444662683463,961102016,,2.72,2.36,0.1,9.383686,13.161017,,,
EBMT,"Eagle Bancorp Montana, Inc.",Financial Services,,,,,22.27,0.1085479063126986,151320416,,0.65,2.651,0.1,8.403773,8.400603,,,
ECOL,"US Ecology, Inc.",Industrials,,,,,47.13,0.10662418648178808,1485174784,,1.14,-2.913,0.05,58.185184,,,,
ECPG,Encore Capital Group Inc,Financial Services,,,,,71.17,0.11576311702263187,2083266816,,1.36,9.87,0.13,8.124429,7.2107396,,,
EDAP,EDAP TMS S.A.,Healthcare,,,,,7.21,0.12862503314050722,240425376,,1.54,0.004,0.03,721.0,1802.4999,,,
EEFT,"Euronet Worldwide, Inc.",Technology,,,,,134.51,0.21272067315432566,7109660160,,1.54,2.698,0.15,18.630194,49.855446,,,
EFOI,"Energy Focus, Inc.",Consumer Cyclical,,,,,1.32,-0.2682794209704943,8290603,,2.32,-1.264,0.35,-2.3157897,,,,
EFSC,Enterprise Financial Services C,Financial Services,,,,,50.12,0.16901026568160926,1923214592,,1.34,3.461,0.09,11.765257,14.481363,,,
EGAN,eGain Corporation,Technology,,,,,11.75,0.08044796884761762,368812512,,0.41,0.17,0.1,90.38462,69.117645,,,
EGBN,"Eagle Bancorp, Inc.",Financial Services,,,,,60.4,0.15414570415778095,1929792128,,0.99,5.432,0.073,13.727273,11.119293,,,
EGLE,Eagle Bulk Shipping Inc.,Industrials,,,,,56.72,-0.44015007080992175,770881536,,1.3,6.9,0.6967,3.8067117,8.22029,,,
EGRX,"Eagle Pharmaceuticals, Inc.",Healthcare,,,,,48.39,0.14196527038643558,624903616,,0.62,0.425,0.027000000000000003,6.5658073,113.85882,,,
EHTH,"eHealth, Inc.",Financial Services,,,,,13.54,-0.018741267322860078,357294880,,-0.15,-0.891,-0.23199999999999998,-79.64706,,,,
ELDN,"Eledon Pharmaceuticals, Inc.",Healthcare,,,,,4.0,-0.4968820029963946,57227200,,1.87,-2.675,-0.6559999999999999,-1.5936255,,,,
EMKR,EMCORE Corporation,Technology,,,,,3.94,0.02468130054928075,145740992,,1.24,0.72,0.15,4.377778,5.472222,,,
ENDP,Endo International plc,Healthcare,,,,,3.01,-0.21760685862302645,703349760,,1.1,0.292,-0.134,1.3318584,10.308219,,,
ENSG,"The Ensign Group, Inc.",Healthcare,,,,,78.96,0.2762351331442243,4362918912,,0.94,3.389,0.15,20.091602,23.298908,,,
ENTG,"Entegris, Inc.",Technology,,,,,126.85,0.30308931612027523,17185384448,,1.14,2.76,0.21530000000000002,32.52564,45.960144,,,
EOLS,"Evolus, Inc. Common Stock",Healthcare,,,,,8.61,-0.028527459560521606,478517952,,2.25,-3.145,0.165,-14.114753,,,,
EPAY,"Bottomline Technologies, Inc.",Technology,,,,,56.61,0.06764052212288285,2557271808,,1.37,-0.502,0.4,42.886364,,,,
EPZM,"Epizyme, Inc.",Healthcare,,,,,1.56,-0.23588528794967678,162076192,,1.05,-2.615,0.38,-0.77611935,,,,
EQBK,"Equity Bancshares, Inc.",Financial Services,,,,,31.92,0.02940121024748321,537883904,,0.71,3.702,0.1,11.121952,8.622367,,,
ERAS,"Erasca, Inc.",Healthcare,,,,,11.49,-0.04081525618600135,1393162496,,,-3.686,-0.159,-5.92268,,,,
ERIC,Ericsson,Technology,,,,,10.05,0.0340348356378084,33946087424,,0.06,-0.722,0.1396,12.407408,,,,
ERIE,Erie Indemnity Company,Financial Services,,,,,182.67,0.12286049335235717,9551796224,,0.46,5.84,0.1,30.143564,31.279108,,26.65,
ERII,"Energy Recovery, Inc.",Industrials,,,,,18.64,0.22648728833215803,1057234688,,1.22,0.211,0.2,50.378376,88.34123,,,
ESCA,"Escalade, Incorporated",Consumer Cyclical,,,,,13.24,0.14878781095227223,178598336,,1.38,1.748,0.15,7.522727,7.5743704,,,
ESEA,Euroseas Ltd.,Industrials,,,,,26.8,-0.18278852540473167,194163040,,0.38,2.966,0.05,2.2866893,9.035738,,,
ESGR,Enstar Group Limited,Financial Services,,,,,281.4,0.1097815033517071,5173764096,,0.59,56.351,0.1,13.726829,4.9937,,,
ESLT,Elbit Systems Ltd.,Industrials,,,,,172.51,0.18938808135286211,7634343424,,0.4,7.551,0.109,19.828735,22.84598,,,
ESPR,"Esperion Therapeutics, Inc.",Healthcare,,,,,4.36,-0.11322824847922286,271693856,,0.9,-11.689,0.16899999999999998,-1.112245,,,,
ETNB,"89bio, Inc.",Healthcare,,,,,4.88,-0.1349610729311862,98977136,,1.13,-3.818,0.16,-1.0295359,,,,
ETTX,Entasis Therapeutics Holdings I,Healthcare,,,,,1.73,-0.1662633538471786,82413048,,1.61,-1.136,1.032,-1.6476191,,,,
EVBG,"Everbridge, Inc.",Technology,,,,,43.93,0.11160153100984838,1694033024,,0.76,-2.944,5.587999999999999,-439.3,,,,
EVCM,EverCommerce Inc.,Technology,,,,,11.9,-0.0383801334893229,2324795648,,,-1.778,0.47130000000000005,37.1875,,,,
EVER,"EverQuote, Inc.",Communication Services,,,,,14.94,-0.018569436049060695,441980480,,1.11,-0.514,-0.114,-22.636362,,,,
EVFM,"Evofem Biosciences, Inc.",Healthcare,,,,,0.4839,-0.3936235676287051,78945864,,-0.34,-1.752,0.735,-0.86410713,,,,
EVOK,"Evoke Pharma, Inc.",Healthcare,,,,,0.6352,-0.25299373923424096,20743410,,0.94,-0.298,0.4,-2.1173334,,,,
EVOL,"Evolving Systems, Inc.",Technology,,,,,1.79,-0.05672443267186134,21940388,,1.29,0.055,0.15,,32.545456,,,
EVOP,"EVO Payments, Inc.",Technology,,,,,23.42,0.02102796439034993,1110681856,,1.61,-0.084,0.22949999999999998,22.519232,,,,
