ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return
697,NXGN,"NextGen Healthcare, Inc.",Healthcare,,,,,18.79,-0.068395767507952,1256391552.0,,1.18,0.01,0.07,18.42157,1879.0001,,999.0,
698,NXST,"Nexstar Media Group, Inc.",Communication Services,,,,,176.7,0.3783564804476531,7225475072.0,,1.57,20.895,0.1632,7.6692705,8.456568,,999.0,
699,NYMT,"New York Mortgage Trust, Inc.",Real Estate,,,,,3.47,0.0595192171411367,1316122496.0,,1.9,0.501,0.0659,7.382979,6.926148,,999.0,
700,OCFC,OceanFirst Financial Corp.,Financial Services,,,,,22.68,0.076153260687708,1347727232.0,,0.94,1.94,0.1,11.009709,11.6907215,,999.0,
701,OCSL,Oaktree Specialty Lending Corpo,Financial Services,,,,,7.43,0.0663920139024081,1340082176.0,,1.45,1.464,0.12,11.257575,5.0751367,,999.0,
702,OESX,"Orion Energy Systems, Inc.",Industrials,,,,,2.89,0.0114113350684472,89799528.0,,2.24,1.027,0.25,6.4222226,2.8140216,,999.0,
703,OFS,OFS Capital Corporation,Financial Services,,,,,9.74,0.0637304584569224,130701056.0,,1.89,3.819,0.068,9.365385,2.5504057,,999.0,
704,OIIM,O2Micro International Limited,Technology,,,,,4.09,-0.0220193968247502,116606312.0,,0.78,0.488,0.19,9.295455,8.381147,,999.0,
705,OLED,Universal Display Corporation,Technology,,,,,135.9,0.1188253403537564,6404382208.0,,1.36,4.029,0.3278999999999999,26.235521,33.730453,,999.0,
706,OLLI,Ollie's Bargain Outlet Holdings,Consumer Defensive,,,,,41.0,0.0684331376569717,2588129024.0,,1.24,2.693,0.042,17.083332,15.224656,,999.0,
707,OMAB,Grupo Aeroportuario del Centro ,Industrials,,,,,59.71,0.1836595610404774,2920851968.0,,0.94,2.08,0.03,17.158045,28.706732,,999.0,
708,ON,ON Semiconductor Corporation,Technology,,,,,58.44,0.204124897756418,25177937920.0,,1.74,1.532,0.5545,17.92638,38.146214,,26.16,
709,ONB,Old National Bancorp,Financial Services,,,,,18.11,0.0707389168465866,3002891520.0,,0.87,1.77,0.08,11.248447,10.231639,,999.0,
710,OPBK,OP Bancorp,Financial Services,,,,,13.53,0.2625928676411198,204754896.0,,0.49,1.541,0.1,8.101796,8.780013,,999.0,
711,OPCH,"Option Care Health, Inc.",Healthcare,,,,,23.19,-0.0122803515255673,4171301632.0,,1.86,0.451,0.1,25.766668,51.41907,,999.0,
712,OPK,"Opko Health, Inc.",Healthcare,,,,,3.02,-0.0472453322020796,2057649792.0,,1.87,0.118,0.12,60.399998,25.59322,,999.0,
713,OPRA,Opera Limited,Communication Services,,,,,6.17,-0.0725975285737691,710450816.0,,1.09,0.826,0.84,11.64151,7.469734,,999.0,
714,OPRT,Oportun Financial Corporation,Financial Services,,,,,16.63,0.0028089942951852,472348512.0,,1.29,1.424,-0.038,6.299242,11.6783695,,999.0,
715,OPRX,OptimizeRx Corporation,Healthcare,,,,,41.65,0.3302717741378582,740099712.0,,0.57,0.067,0.5,49.0,621.6418,,999.0,
716,ORGO,Organogenesis Holdings Inc.,Healthcare,,,,,6.78,-0.0356770356408783,872206336.0,,1.59,0.463,0.6134000000000001,14.425532,14.643629,,999.0,
717,OSIS,"OSI Systems, Inc.",Technology,,,,,80.37,0.0408370974294103,1442006656.0,,0.7,4.559,0.08,12.538222,17.628866,,999.0,
718,OTEX,Open Text Corporation,Technology,,,,,42.5,0.1232153529852653,11541512192.0,,0.98,1.24,0.0931,9.361234,34.274193,,14.99,
719,OTTR,Otter Tail Corporation,Utilities,,,,,61.17,0.1470694561985277,2541001728.0,,0.4,3.446,0.09,18.87963,17.751015,,999.0,
720,OXSQ,Oxford Square Capital Corp.,Financial Services,,,,,3.95,0.0426351152782202,196138432.0,,1.31,1.592,0.05,11.285714,2.4811559,,999.0,
721,OZK,Bank OZK,Financial Services,,,,,47.03,0.1463895730382454,6053325312.0,,1.66,4.24,0.12,12.507978,11.091982,,999.0,
722,PAAS,Pan American Silver Corp.,Basic Materials,,,,,23.49,0.0077165333749944,4940252160.0,,1.1,1.2,0.1714,10.628959,19.574999,,999.0,
723,PACW,PacWest Bancorp,Financial Services,,,,,48.29,0.1226081741591194,5958986240.0,,1.5,4.953,0.1,11.230232,9.749647,,27.62,
724,PAHC,Phibro Animal Health Corporatio,Healthcare,,,,,20.63,0.0317974375816845,835589248.0,,0.57,1.2,0.017,16.637096,17.191666,,999.0,
725,PATK,"Patrick Industries, Inc.",Consumer Cyclical,,,,,68.3,0.3804398568995913,1615704832.0,,2.2,8.647,0.095,6.816367,7.898693,,999.0,
726,PCH,PotlatchDeltic Corporation - Co,Real Estate,,,,,53.21,0.102509218397971,3674720000.0,,1.24,7.168,0.05,19.5625,7.4232697,,999.0,
727,PCRX,"Pacira BioSciences, Inc.",Healthcare,,,,,62.71,0.1951115199886115,2793385472.0,,0.97,1.357,0.361,15.716792,46.21223,,999.0,
728,PCTY,Paylocity Holding Corporation,Technology,,,,,196.34,0.233693935504611,10803863552.0,,1.34,1.59,0.2,68.89123,123.48427,,999.0,
729,PCYG,"Park City Group, Inc.",Technology,,,,,6.46,0.0711120766641877,125317544.0,,1.1,0.2,0.22,23.925924,32.3,,999.0,
730,PDCE,"PDC Energy, Inc.",Energy,,,,,52.98,0.0394596936179283,5159250944.0,,3.21,0.426,0.272,5.287425,124.366196,,999.0,
731,PDCO,"Patterson Companies, Inc.",Healthcare,,,,,29.36,0.0186515487203149,2862482688.0,,1.51,1.63,0.0679,13.345454,18.01227,,999.0,
732,PEBO,Peoples Bancorp Inc.,Financial Services,,,,,32.04,0.1113160441032987,905850944.0,,0.88,2.025,0.08,10.368933,15.822222,,999.0,
733,PECO,"Phillips Edison & Company, Inc.",Real Estate,,,,,31.47,0.1852852743290334,3739013632.0,,0.03,0.092,0.049,68.41304,342.06522,,999.0,
734,PETS,"PetMed Express, Inc.",Healthcare,,,,,24.99,0.1123581277209035,523363072.0,,0.54,1.239,-0.0002,18.108696,20.169493,,999.0,
735,PFBC,Preferred Bank,Financial Services,,,,,77.93,0.2461095663220189,1143950080.0,,1.4,6.008,0.1,11.807576,12.971039,,999.0,
736,PFC,Premier Financial Corp.,Financial Services,,,,,30.18,0.142586171967191,1116005120.0,,1.37,3.52,0.09,10.479166,8.573864,,999.0,
737,PFX,PhenixFIN Corporation,Financial Services,,,,,40.93,-0.1563168549149679,103029816.0,,1.74,0.477,0.05,40.93,85.80713,,999.0,
738,PGC,Peapack-Gladstone Financial Cor,Financial Services,,,,,37.72,0.1268260906482243,702897152.0,,1.17,2.306,0.012,12.012739,16.357328,,999.0,
739,PGNY,"Progyny, Inc.",Healthcare,,,,,36.17,0.0853905051611152,3270863872.0,,1.71,0.907,0.602,64.58928,39.87872,,999.0,
740,PINC,"Premier, Inc.",Healthcare,,,,,35.81,0.0179695622850348,4363806720.0,,0.29,2.128,0.0569,13.262963,16.828009,,999.0,
741,PLAB,"Photronics, Inc.",Technology,,,,,18.57,0.0989232447736547,1130922240.0,,0.88,0.89,0.1,12.38,20.865168,,999.0,
742,PLAY,"Dave & Buster's Entertainment, ",Communication Services,,,,,41.47,0.0937359416496759,2008093568.0,,2.0,0.534,0.0458,14.550879,77.65918,,999.0,
743,PLCE,"Children's Place, Inc. (The)",Consumer Cyclical,,,,,61.46,0.0332169995168081,882682368.0,,2.18,10.475,-0.071,5.7118955,5.867303,,999.0,
744,PLMR,"Palomar Holdings, Inc.",Financial Services,,,,,56.45,0.1151002142606598,1434693760.0,,-0.07,1.043,1.1985,19.532871,54.122726,,999.0,
745,PLUS,ePlus inc.,Technology,,,,,45.01,0.1999647846928693,1216030592.0,,1.3,3.425,0.05,12.067023,13.141605,,999.0,
746,PLXS,Plexus Corp.,Technology,,,,,79.78,0.0813939116119604,2234605824.0,,1.12,4.76,0.0813,12.368993,16.760504,,999.0,
747,PMTS,CPI Card Group Inc.,Financial Services,,,,,13.66,-0.1159204896690169,153750128.0,,1.24,1.94,0.13,6.413145,7.041237,,999.0,
748,PNFP,"Pinnacle Financial Partners, In",Financial Services,,,,,96.56,0.1993236618455911,7351730688.0,,1.28,6.457,0.322,15.424919,14.954313,,999.0,
749,PNNT,PennantPark Investment Corporat,Financial Services,,,,,7.54,0.0732173462585514,505520064.0,,1.97,2.485,0.34,11.253731,3.0342054,,999.0,
750,PNTG,"The Pennant Group, Inc.",Healthcare,,,,,13.88,-0.0083234982184535,395262144.0,,2.43,0.291,0.41,18.025974,47.697594,,999.0,
751,POWI,"Power Integrations, Inc.",Technology,,,,,87.75,0.1722359318560893,5294106624.0,,0.98,2.458,0.2529,26.75305,35.699757,,999.0,
752,PPBI,Pacific Premier Bancorp Inc,Financial Services,,,,,38.58,0.1885217142344819,3640220160.0,,1.26,3.386,0.08,12.649181,11.393976,,999.0,
753,PRAA,"PRA Group, Inc.",Financial Services,,,,,46.02,0.0717734625362929,2007070336.0,,1.31,3.901,0.36,15.088525,11.796975,,999.0,
754,PRDO,Perdoceo Education Corporation,Consumer Defensive,,,,,10.11,-0.0129711101310198,708766592.0,,1.16,1.569,0.15,5.877907,6.4435945,,999.0,
755,PRFT,"Perficient, Inc.",Technology,,,,,98.61,0.2334273031717053,3248055552.0,,1.46,1.657,0.18,24.46898,59.511166,,999.0,
756,PRGS,Progress Software Corporation,Technology,,,,,43.6,0.0717171589003391,1911532928.0,,1.16,1.819,0.02,10.582524,23.969213,,999.0,
757,PRIM,Primoris Services Corporation,Industrials,,,,,25.4,0.0526643705433573,1367048320.0,,1.26,2.283,0.1,10.325203,11.125711,,999.0,
758,PROV,"Provident Financial Holdings, I",Financial Services,,,,,16.7,0.077108319865381,124461936.0,,0.59,1.149,-0.13,15.045046,14.534378,,999.0,
759,PRTA,Prothena Corporation plc,Healthcare,,,,,34.15,inf,1591178368.0,,1.22,1.532,-0.006,-16.577671,22.291124,,999.0,
760,PSEC,Prospect Capital Corporation,Financial Services,,,,,8.18,0.0894965343296041,3189103872.0,,0.92,2.554,0.05,11.054054,3.2028193,,999.0,
761,PSMT,"PriceSmart, Inc.",Consumer Defensive,,,,,70.56,0.0113504573259093,2177657856.0,,0.86,3.18,0.15,17.465345,22.188679,,999.0,
762,PTMN,Portman Ridge Finance Corporati,Financial Services,,,,,24.4,-0.0899570586804363,236195168.0,,1.14,9.849,0.15,7.7460313,2.477409,,999.0,
763,PTSI,"P.A.M. Transportation Services,",Industrials,,,,,66.57,0.325991189038084,743407168.0,,1.46,5.449,0.2,9.245833,12.216921,,999.0,
764,QCRH,"QCR Holdings, Inc.",Financial Services,,,,,56.59,0.192736547551108,882668160.0,,1.14,5.631,0.1,9.216613,10.049725,,999.0,
765,QDEL,Quidel Corporation,Healthcare,,,,,103.09,0.2183948316791191,4297399296.0,,-0.24,20.65,0.072,14.121917,4.992252,,999.0,
766,QLYS,"Qualys, Inc.",Technology,,,,,113.01,0.2308506616479406,4387511808.0,,0.69,1.802,0.08,33.93694,62.71365,,999.0,
767,QNST,"QuinStreet, Inc.",Communication Services,,,,,10.76,-0.002836284438326,583648256.0,,0.73,0.223,0.25,11.569893,48.25112,,999.0,
768,QRHC,Quest Resource Holding Corporat,Industrials,,,,,7.12,-0.0626665695817636,135428800.0,,1.3,0.122,0.15,50.857143,58.360653,,999.0,
769,QRTEA,Liberty Interactive Corporation,Consumer Cyclical,,,,,6.12,-0.0488326305255117,2428379136.0,,1.84,2.9,-0.08,3.06,2.1103446,,999.0,
770,RBBN,Ribbon Communications Inc.,Communication Services,,,,,3.37,-0.1351779769920911,500866208.0,,0.94,0.281,0.12,6.2407403,11.992883,,999.0,
771,RBCAA,"Republic Bancorp, Inc.",Financial Services,,,,,47.43,0.0867714525212186,958465472.0,,0.63,4.317,0.1,13.629311,10.986796,,999.0,
772,RCII,Rent-A-Center Inc.,Industrials,,,,,37.71,0.0293535558038797,2494146816.0,,1.48,2.799,0.3429999999999999,5.3112674,13.472669,,999.0,
773,RCKY,"Rocky Brands, Inc.",Consumer Cyclical,,,,,39.92,0.1547204760323459,291423968.0,,0.69,2.401,0.1,7.3789277,16.626404,,999.0,
774,RCMT,"RCM Technologies, Inc.",Industrials,,,,,6.8,0.1306402082660656,71291200.0,,1.75,0.287,0.15,13.076924,23.69338,,999.0,
775,RDNT,"RadNet, Inc.",Healthcare,,,,,23.0,0.2305039091836347,1229044096.0,,1.69,0.66,0.15,32.857143,34.848484,,999.0,
776,RDWR,Radware Ltd.,Technology,,,,,30.86,0.0619075956614949,1419519872.0,,0.91,0.34,0.15,35.471264,90.76471,,999.0,
777,REGI,"Renewable Energy Group, Inc.",Energy,,,,,32.62,0.12812944777119,1639823616.0,,0.78,4.017,0.0529,9.267045,8.120487,,999.0,
778,RGEN,Repligen Corporation,Healthcare,,,,,181.46,0.4555904556978458,10032651264.0,,0.81,2.101,0.285,57.97444,86.36839,,999.0,
779,RGP,"Resources Connection, Inc.",Industrials,,,,,16.42,0.0475984015682491,525957248.0,,1.0,1.1,0.08,11.56338,14.927273,,999.0,
780,RICK,"RCI Hospitality Holdings, Inc.",Consumer Cyclical,,,,,63.27,0.2121914116166434,601059328.0,,1.97,3.369,0.4,12.70482,18.780054,,999.0,
781,RIOT,"Riot Blockchain, Inc",Technology,,,,,15.95,0.2081313820003223,1859498880.0,,4.28,0.188,0.2,8.763736,84.84043,,999.0,
782,RKDA,"Arcadia Biosciences, Inc.",Basic Materials,,,,,0.9304,-0.3968671133631033,20640180.0,,-0.62,0.19,0.1496,-0.97936845,4.896842,,999.0,
783,RMBS,"Rambus, Inc.",Technology,,,,,26.29,0.1318361572440334,2875205888.0,,0.99,0.002,0.0998,18.00685,13145.0,,999.0,
784,RMR,The RMR Group Inc.,Real Estate,,,,,29.34,0.1128207386445012,483669888.0,,1.73,2.145,-0.01,14.597015,13.678322,,999.0,
785,RNST,Renasant Corporation,Financial Services,,,,,36.0,0.1094380391923948,2006906368.0,,1.19,3.02,0.1,14.634146,11.92053,,999.0,
786,ROAD,"Construction Partners, Inc.",Industrials,,,,,27.93,0.0872478452681566,1462702464.0,,0.97,0.39,0.528,27.116507,71.61539,,999.0,
787,ROCK,"Gibraltar Industries, Inc.",Industrials,,,,,49.01,0.118449733832912,1601661440.0,,0.99,1.746,0.2,13.464285,28.069872,,999.0,
788,ROIC,Retail Opportunity Investments ,Real Estate,,,,,17.76,0.0799077054280874,2156490240.0,,1.5,0.453,0.08,53.81818,39.2053,,999.0,
789,ROKU,"Roku, Inc.",Communication Services,,,,,121.97,0.1790127905877525,16388255744.0,,1.72,2.067,0.491,73.035934,59.00823,,999.0,
790,ROLL,RBC Bearings Incorporated,Industrials,,,,,180.5,0.1471251887042763,5211070976.0,,1.37,3.115,0.11,31.12069,57.945427,,999.0,
791,RTLR,Rattler Midstream LP,Energy,,,,,12.94,-0.02145010586021,516381024.0,,3.85,0.83,0.139,9.953846,15.590362,,999.0,
792,RUSHA,"Rush Enterprises, Inc.",Consumer Cyclical,,,,,49.34,0.1237736986366495,2712584960.0,,1.22,3.708,0.2866,11.803828,13.306365,,999.0,
793,RUTH,"Ruth's Hospitality Group, Inc.",Consumer Cyclical,,,,,22.69,0.1495698511193948,778643648.0,,2.33,0.865,0.1418,16.807407,26.231215,,999.0,
794,RVSB,Riverview Bancorp Inc,Financial Services,,,,,7.74,0.1471966973927283,171554768.0,,0.81,0.879,0.12,9.674999,8.80546,,999.0,
795,SAFM,"Sanderson Farms, Inc.",Consumer Defensive,,,,,179.08,0.1539500515270802,3996796928.0,,0.68,20.38,-0.046,9.617615,8.787046,,999.0,
796,SAFT,"Safety Insurance Group, Inc.",Financial Services,,,,,85.46,0.1125488644814569,1280378752.0,,0.32,10.206,0.15,19.422728,8.373506,,999.0,
797,SAGE,"Sage Therapeutics, Inc.",Healthcare,,,,,34.04,0.0123770845128847,2005245440.0,,1.73,11.056,0.411,-4.5568943,3.0788713,,999.0,
798,SAIA,"Saia, Inc.",Industrials,,,,,257.07,0.3683991146449874,6770350080.0,,1.34,8.23,0.3779999999999999,22.471155,31.235725,,999.0,
799,SALM,"Salem Media Group, Inc.",Communication Services,,,,,3.55,0.0700397607976464,95798520.0,,1.32,1.033,0.07,14.2,3.4365923,,999.0,
800,SAMG,Silvercrest Asset Management Gr,Financial Services,,,,,17.15,0.0733707621123884,165552544.0,,0.71,1.192,0.121,9.171123,14.387583,,999.0,
801,SANM,Sanmina Corporation,Technology,,,,,39.55,0.1242569994965308,2546102272.0,,1.06,4.01,-0.015,8.927766,9.862843,,999.0,
802,SASR,"Sandy Spring Bancorp, Inc.",Financial Services,,,,,47.23,0.1307175822081347,2154604288.0,,1.07,5.144,0.093,12.561171,9.181571,,999.0,
803,SATS,EchoStar Corporation,Technology,,,,,26.11,0.0040287258556772,2256251136.0,,0.66,1.609,0.05,26.373737,16.22747,,22.05,
804,SBCF,Seacoast Banking Corporation of,Financial Services,,,,,37.13,0.1476629706144092,2166502144.0,,1.29,2.083,0.09,18.024273,17.825253,,999.0,
805,SBGI,"Sinclair Broadcast Group, Inc.",Communication Services,,,,,26.88,0.1203788129605161,2030469504.0,,1.43,1.899,-0.4471,42.666664,14.154818,,999.0,
806,SBLK,Star Bulk Carriers Corp.,Industrials,,,,,31.31,-0.0770388580726825,3201134336.0,,1.0,4.074,-0.1561,5.445217,7.685322,,999.0,
807,SBSI,"Southside Bancshares, Inc.",Financial Services,,,,,41.82,0.1303616464289874,1349786496.0,,0.57,3.482,0.02,14.725352,12.010339,,999.0,
808,SCHL,Scholastic Corporation,Communication Services,,,,,42.64,0.0483613999152323,1473497728.0,,0.82,1.084,0.091,28.81081,39.335793,,999.0,
809,SCHN,"Schnitzer Steel Industries, Inc",Basic Materials,,,,,41.58,0.0198444548901406,1156909440.0,,1.52,5.657,0.1,5.7669907,7.350186,,999.0,
810,SCPL,SciPlay Corporation,Communication Services,,,,,13.1,-0.016443603240462,321430784.0,,0.35,0.862,0.139,14.555556,15.197216,,999.0,
811,SCSC,"ScanSource, Inc.",Technology,,,,,30.78,-0.0207198954886742,789543936.0,,1.54,1.753,0.14,8.296496,17.558472,,999.0,
812,SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,,,,,29.85,0.1424011005235581,840734208.0,,1.42,4.948,0.1,7.773438,6.0327406,,999.0,
813,SEIC,SEI Investments Company,Financial Services,,,,,58.795,0.1298591949450496,8199138304.0,,1.09,3.652,0.12,14.410539,16.099398,,18.96,
814,SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,,,,,29.31,-0.0336966641390279,3290311168.0,,0.23,2.35,0.0058,14.228155,12.472341,,999.0,
815,SFNC,Simmons First National Corporat,Financial Services,,,,,28.82,0.1033433314945342,3309400576.0,,0.82,2.528,0.05,14.779487,11.400316,,999.0,
816,SFST,"Southern First Bancshares, Inc.",Financial Services,,,,,57.11,0.2381929817896462,451933152.0,,0.93,5.463,0.08,12.30819,10.453963,,999.0,
817,SGC,"Superior Group of Companies, In",Consumer Cyclical,,,,,20.67,0.1560133589344206,330124704.0,,0.94,2.243,-0.12,8.402439,9.215337,,999.0,
818,SGH,"SMART Global Holdings, Inc.",Technology,,,,,28.99,0.1552328167293242,715438400.0,,1.06,0.83,0.3606,4.288461,34.92771,,999.0,
819,SGMS,Scientific Games Corp,Consumer Cyclical,,,,,62.015,0.1740556213256894,5985216512.0,,1.93,1.891,-0.7414000000000001,38.046013,32.794815,,999.0,
820,SHOO,"Steven Madden, Ltd.",Consumer Cyclical,,,,,41.58,0.0851957748415676,3384321024.0,,1.27,1.827,0.1,14.28866,22.758621,,999.0,
821,SIGA,SIGA Technologies Inc.,Healthcare,,,,,6.17,0.0682763442535447,457297600.0,,0.42,0.212,0.01,7.7125,29.103775,,999.0,
822,SIGI,"Selective Insurance Group, Inc.",Financial Services,,,,,79.12,0.177603972925056,4756971520.0,,0.83,7.027,0.134,13.880703,11.259428,,999.0,
823,SILC,Silicom Ltd,Technology,,,,,41.27,0.1075127715492747,284004864.0,,0.65,1.157,0.15,16.184315,35.669838,,999.0,
824,SIRI,Sirius XM Holdings Inc.,Communication Services,,,,,6.015,0.1174633759787959,24056932352.0,,1.0,0.077,0.108,17.691175,78.11688,,17.18,
825,SITM,SiTime Corporation,Technology,,,,,188.82,0.3021055734949442,3881006336.0,,1.02,0.727,1.2498,55.049564,259.7249,,999.0,
826,SKYW,"SkyWest, Inc.",Industrials,,,,,29.0,0.1027486256409753,1461017088.0,,1.87,1.214,-0.2632,8.333333,23.887974,,999.0,
827,SLAB,"Silicon Laboratories, Inc.",Technology,,,,,151.71,0.1242379447904173,6096800256.0,,1.15,47.688,0.102,65.96088,3.1813037,,999.0,
828,SLGN,Silgan Holdings Inc.,Consumer Cyclical,,,,,41.91,0.082411337164312,4627282944.0,,0.8,3.009,0.064,11.235925,13.928215,,999.0,
829,SLM,SLM Corporation,Financial Services,,,,,19.75,0.139127309570421,5790245376.0,,1.29,3.753,0.1707,7.1043167,5.262457,,23.78,
830,SLP,"Simulations Plus, Inc.",Healthcare,,,,,37.3312,0.2783604025822628,752925504.0,,0.07,0.47,0.15,58.33,79.428085,,999.0,
831,SLRC,Solar Capital Ltd.,Financial Services,,,,,17.96,0.0566459840670845,759003904.0,,1.21,1.697,-0.042,11.295597,10.583382,,999.0,
832,SMCI,"Super Micro Computer, Inc.",Technology,,,,,39.8,0.0834392295377535,2032816768.0,,1.36,2.081,0.1,9.974937,19.12542,,999.0,
833,SMED,Sharps Compliance Corp.,Industrials,,,,,6.0,0.0501262323173148,115375200.0,,-0.3,0.721,0.225,33.333332,8.321775,,999.0,
834,SMMF,"Summit Financial Group, Inc.",Financial Services,,,,,27.355,0.2314624274262267,355699808.0,,0.43,3.31,0.08,9.400343,8.264351,,999.0,
835,SMPL,The Simply Good Foods Company,Consumer Defensive,,,,,38.12,0.1217895878372525,3660747264.0,,1.06,0.42,0.0917999999999999,24.593548,90.7619,,999.0,
836,SMTC,Semtech Corporation,Technology,,,,,69.93,0.0897450861313404,4506065408.0,,1.49,1.619,0.115,22.2707,43.19333,,999.0,
837,SNBR,Sleep Number Corporation,Consumer Cyclical,,,,,63.59,0.0799357287706079,1440122752.0,,1.74,7.842,0.068,8.593244,8.108901,,999.0,
838,SNEX,StoneX Group Inc.,Financial Services,,,,,77.3,0.1253246763179047,1541957248.0,,1.2,5.74,0.19,10.980114,13.4669,,999.0,
839,SNY,Sanofi,Healthcare,,,,,52.89,0.0734908301825705,132940603392.0,,0.46,2.787,0.103,12.357476,18.977396,,999.0,
840,SOHU,Sohu.com Limited,Communication Services,,,,,17.98,-0.0950877810179168,706727232.0,,2.12,24.402,0.0516999999999999,78.17391,0.7368248,,999.0,
841,SP,SP Plus Corporation,Industrials,,,,,26.74,0.0401778649835571,620980352.0,,1.66,1.094,0.1,11.095435,24.442413,,999.0,
842,SPNS,Sapiens International Corporati,Technology,,,,,25.71,0.2350384320593492,1409190784.0,,1.39,0.751,0.144,20.404762,34.234352,,999.0,
843,SPSC,"SPS Commerce, Inc.",Technology,,,,,124.44,0.254548902646301,4475385344.0,,0.72,1.229,0.15,61.603962,101.25305,,999.0,
844,SPTN,SpartanNash Company,Consumer Defensive,,,,,27.08,0.0697968060432516,973374336.0,,0.74,1.78,-0.0878999999999999,14.104167,15.213484,,999.0,
845,SPWH,"Sportsman's Warehouse Holdings,",Consumer Cyclical,,,,,10.61,0.0060869424685663,465566784.0,,0.96,1.79,0.2072,6.9346404,5.9273744,,999.0,
846,SRCE,1st Source Corporation,Financial Services,,,,,49.395,0.0901307525796513,1224872576.0,,1.11,4.614,0.1,13.136969,10.705462,,999.0,
847,SRCL,"Stericycle, Inc.",Industrials,,,,,57.66,-0.0428516915937671,5296820736.0,,1.38,0.413,0.11,24.853449,139.6126,,25.41,
848,SRDX,"Surmodics, Inc.",Healthcare,,,,,43.14,0.1140562128477755,602894464.0,,1.01,0.3,0.1,-43.14,143.79999,,999.0,
849,SSB,SouthState Corporation,Financial Services,,,,,88.1,0.1239649116432468,6151141888.0,,0.95,6.399,0.12,15.402099,13.767776,,999.0,
850,SSNC,"SS&C Technologies Holdings, Inc",Technology,,,,,74.72,0.2316523444730212,18998978560.0,,1.6,2.789,0.0296,14.232381,26.790964,,22.81,
851,SSP,E.W. Scripps Company (The),Communication Services,,,,,21.53,0.1101669007694947,1776748288.0,,1.92,3.191,0.1,5.89863,6.7471013,,999.0,
852,SSRM,SSR Mining Inc.,Basic Materials,,,,,19.525,0.0061115746117599,4135609856.0,,1.04,1.128,-0.2683,12.678572,17.309397,,999.0,
853,STFC,State Auto Financial Corporatio,Financial Services,,,,,51.8,0.1530778240519041,2305731840.0,,0.36,1.609,0.08,110.21276,32.19391,,999.0,
854,STKL,"SunOpta, Inc.",Consumer Defensive,,,,,4.658,-0.0111713758052172,500124800.0,,2.16,0.638,0.3,33.271427,7.3009405,,999.0,
855,STLD,"Steel Dynamics, Inc.",Basic Materials,,,,,63.23,0.1863018361931798,12548057088.0,,1.51,11.005,0.3632,5.06245,5.74557,,34.29,
856,STRA,"Strategic Education, Inc.",Consumer Defensive,,,,,50.95,-0.0627871238803007,1253395456.0,,0.52,1.623,0.06,10.956989,31.392483,,999.0,
857,STRT,STRATTEC SECURITY CORPORATION,Consumer Cyclical,,,,,38.8483,0.0606473800766549,153592592.0,,1.07,3.78,0.15,5.985871,10.2773285,,999.0,
858,STXB,"Spirit of Texas Bancshares, Inc",Financial Services,,,,,28.68,0.029055614716722,495074176.0,,1.0,2.586,0.006,13.401869,11.0904875,,999.0,
859,SUNS,SLR Senior Investment Corp.,Financial Services,,,,,13.8686,0.0593523536846181,222577152.0,,1.33,1.141,0.05,12.382678,12.154776,,999.0,
860,SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,,,,,31.99,0.1961569295311305,1701253760.0,,1.09,1.508,0.0169,14.8101845,21.213528,,999.0,
861,SWBI,"Smith & Wesson Brands, Inc.",Industrials,,,,,16.145,0.1478754674398115,779717952.0,,0.75,5.427,0.15,5.8075542,2.97494,,999.0,
862,SWKH,SWK Holdings Corporation,Financial Services,,,,,18.49,0.0847066591423599,236845808.0,,0.28,1.894,0.2,7.057252,9.762407,,999.0,
863,SYBT,"Stock Yards Bancorp, Inc.",Financial Services,,,,,55.21,0.1694066541669116,1467713664.0,,0.72,2.804,0.1,16.679758,19.68973,,999.0,
864,SYNA,Synaptics Incorporated,Technology,,,,,214.72,0.1876690220184718,8432354816.0,,1.16,3.073,0.15,17.471115,69.87309,,999.0,
865,SYNH,"Syneos Health, Inc.",Healthcare,,,,,78.5,0.1438999958186619,8139822080.0,,1.76,2.381,0.195,15.392158,32.96934,,999.0,
866,SYNL,Synalloy Corporation,Basic Materials,,,,,16.92,0.0404850062727413,171966416.0,,0.64,0.383,0.124,47.0,44.177547,,999.0,
867,TA,TravelCenters of America Inc.,Consumer Cyclical,,,,,41.77,0.0359769302718249,632247424.0,,2.02,2.726,0.05,12.891975,15.322817,,999.0,
868,TACO,"Del Taco Restaurants, Inc.",Consumer Cyclical,,,,,12.485,0.0293549682660294,454359104.0,,1.98,0.543,0.12,22.294641,22.992634,,999.0,
869,TBBK,"The Bancorp, Inc.",Financial Services,,,,,29.29,0.1266267010191772,1668956032.0,,1.3,1.825,0.12,13.497696,16.049314,,999.0,
870,TBK,"Triumph Bancorp, Inc.",Financial Services,,,,,92.14,0.2191273317111608,2314925312.0,,1.02,4.574,0.12,21.782505,20.144295,,999.0,
871,TBNK,Territorial Bancorp Inc.,Financial Services,,,,,25.13,0.0504897027911734,234313616.0,,0.51,2.031,0.04,14.610464,12.373216,,999.0,
